Grupo de documentos,Nome do documento,Ano,Conceito,Segmento,Cobertura %,Página,classification
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"segundo) el único hijo del Licenciado D. Francisco Narciso de 
Laprida, que como diputado por San Juan de Cuyo tuvo una destacada 
figuración en el congreso general constituyente de Tucumán, en 1816,  habiendo declarado en carácter de presidente la Independencia nacional 
argentina, y doña Micaela Sánchez, personas de respetables familias 
coloniales de la época de la dominación española. 
Nacido en la ciudad de San Juan (provincia de Cuyo) en 1822 \ 
siendo un niño de siete años de edad, su madre condújole a Buenos Aires 
en busca de la protección de sus parientes más allegados, pues ésta a con-secuencia de la trágica ",0.0375688,99,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"ayuntamientos españoles  y que luego, más tarde, cuando finalmente fué adaptada para las 
Indias la institución comunal, habían de aparecer en ordenanzas y 
cédulas dictadas para la misma, y coordenadas en la Recopilación 
de 1680.1 
1 José M. Ots Capdequi, Apuntes para la historia del municipio hispanoamericano 
del periodo colonial, en Anuario de Historia del Derecho Español, t. I. 
Los párrafos en que se expresa la resolución fundadora decían así: 
«... e porque hay mucha necesidad para que las cosas se hagan así como 
conviene, al servicio de Dios Nuestro Señor y de Su Magestad y a la 
común utilidad y ",0.0367886,114,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"del Paraguay y del Río de la Plata, Madrid,  1847, t. II, p. 52. 
2 Enrique de Gandía, Historia de la Conquista del Río de la Plata y del Paraguay,  Buenos Aires. 1931, p. 64. 
3 Cfr.: La versión del auto de despoblación de Buenos Aires en Cecilio Báez,  Historia Colonial del Paraguay. 
4 R. de Lafuente Machaín, El proceso fundacional de la Asunción del Paraguay,  Méjico, 1931. 
6 Publicaciones de la Sociedad de Historia Argentina, N° 5, pág. 23. 
Entre los escritores contemporáneos, Enrique de Gandía notó que 
hasta el año 1540 en los documentos del Archivo de Asunción se ",0.0347481,118,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"precursores, sino también los ricos centros mineros 
y las regiones más espesamente pobladas que se hallaban detrás del 
deshilachado fleco de avanzadas. La protección de los nuevos estableci-mientos se hizo necesaria para la salvaguardia de los establecimientos  del interior. La política de defensa de las fronteras adoptada por los 
funcionarios coloniales provocó que se hicieran frecuentes incursiones en 
en territorio indígena ya sea para conquistar su amistad o para obligarlos 
a la sumisión. Junto a las medidas militares que se adoptaron se alzaba 
el sincero deseo de los misioneros españoles de atraer a los nativos por 
la bondad y de convertirlos ",0.0396693,140,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"León,  el viejo. En 1649, lo nombró su representante legal y lo mandó en una 
importante misión a la ciudad de Méjico y a España. A su regreso, el 
Gobernador estaba tan satisfecho de su servicios que lo nombró, en 1651,  Capitán a Guerra y Justicia Mayor de la nueva colonia de Cadereyta,  situada a siete leguas al noroeste de Monterrey. 
Es interesante señalar que si el hijo tuvo la distinción de establecer 
la primera colonia en Tejas Oriental, el padre tuvo el honor de ser el 
primero que exploró el río de las Palmas, ahora definitivamente identi-ficado como el Río ",0.034448,141,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"144 — 
blecer dos nuevas colonias, volvió a encargarle que fuera a Castilla 
como su representante legal. Con el mismo éxito que anteriormente 
trajo de vuelta una Cédula Real concediendo al Gobernador el derecho 
de distribuir las tierras, de proporcionar agua y atribuir Indios en «enco-mienda» a los colonizadores de las dos ciudades proyectadas. 
Eri el ",0.021425,142,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"Como la paz que precede a la tormenta, desde 1684 a 1686 los esta-blecimientos de la frontera de Nuevo León y Coahuila gozaron de una  tranquilidad relativa. Las hostilidades de los indios habían cesado prác-ticamente o disminuido en gran parte, y se estaban considerando pro-yectos para el establecimiento de nuevas colonias más al norte, cuando 
el 8 de junio de 1686, el Gobernador recibió una comunicación del Virrey,  el marqués de Laguna, que inmediatamente provocó un gran desorden 
en toda la frontera. El 20 de enero, el Virrey había escrito al Gobernador 
para informarle que los franceses habían establecido una colonia ",0.0378088,145,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"Francisco Treviño, Sargento' 
Mayor Blas de la Garza, Sargento Mayor Alonso de León y muchos,  otros. 
«Todos eran hombres experimentados, viejos en su mayor parte, que 
habían encabezado las diversas expediciones hechas en el Reino a dife-rentes puntos, en busca de indios enemigos.» El Gobernador les informó  sobre la supuesta colonia de los franceses y señaló la amenaza que repre-sentaba para la seguridad, no solamente de las colonias fronterizas, sino 
también de las provincias interiores de Nueva España. Ninguno de los 
presentes había ido jamás hasta la Bahía del Espíritu Santo o había oído 
hablar de ella. Se convino por unanimidad,",0.038769,145,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"se reunieran. La compañía 
debía dirigirse a la confluencia del río San Juan y del río Grande o río 
Bravo, actualmente Camargo, y seguir este último hasta su desemboca-dura y explorar la costa hacia el norte hasta lo más lejos posible para  comprobar si los franceses habían establecido allí una colonia. Se convino 
que si por cualquier razón la expedición no lograba descubrir a los fran-ceses, se realizaría un nuevo intento en octubre cuando disminuyese  la creciente de los ríos. Se fijó la fecha de la partida para el 25 de junio 
y Cadereyta fué el lugar elegido para el encuentro.",0.0353482,145,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"habían sido llevados a la playa por las olas. Llegó a la conclu-sión de que habían sido llevados al mar por la creciente de un río cercano.  La expedición emprendió el regreso el 16 de julio y llegó a Cadereyta 
el 26 sin haber descubierto ni tenido noticias de la colonia francesa. 
Entretanto, el marqués de Aguayo había sabido por un indio de 
Los Pelones, que hace poco había regresado de su país, que los indios 
Pajaritos y Blancos, establecidos cerca del río Grande, habían oído que  
unos hombres blancos, parecidos a los españoles, vivían en las orillas 
de un gran ",0.034388,146,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"149 — 
de Medina; y el general Alonso de León a la cabeza de ellas. La expedi-ción debía tomar el camino de Cerralvo y después de cruzar el río Grande  a veinte leguas más allá, debía ponerse en busca de la colonia francesa. 
La compañía emprendió la marcha, en realidad, a fines de febrero. Parece 
que después de cruzar el río Grande continuó su marcha con mucha 
dificultad hasta llegar al mar el 20 de marzo de 1687. Esta expedición,  por consiguiente, atravesó gran parte de Tejas. Exploraron la costa en 
una ",0.0308472,147,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"Espíritu Santo por causa de un ancho río salado que les fué imposible 
cruzar. Tuvieron que regresar una vez más sin lograr descubrir el objeto 
de su búsqueda. 
El interés en la colonia francesa estaba disminuyendo como resultado 
de las búsquedas infructuosas tanto por tierra como por mar. Los funcio-narios coloniales acabaron por creer que había sido una falsa alarma. 
Alonso de León, después de regresar de la segunda expedición, en la 
que cruzó el río Grande por primera vez, parece haber ido a Guadalajara 
en 1687. Un cierto Ambrosio de Cepeda había pedido al Virrey la autori-ración de fundar dos ",0.0364885,147,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"de la Monclova,  fechada en junio 25 de 1688, Alonso de León hace una interesante descrip-ción del incidente. Cuenta cómo los indios de Nueva Vizcaya, que se 
habían rebelado, junto con muchos de los que se habían escapado de 
las misiones, estaban por hacer las paces y volver a las colonias cuando 
un cierto Dieguillo, jefe indio, los instigó a renovar las hostilidades. 
Una campaña contra ellos fué proyectada con la ayuda de una compañía 
de Parras y otras de Monterrey y Parral, pero al tiempo convenido la 
prometida ayuda no llegó «no vino ninguna de las compañías, todas 
pretextando mil ",0.0358284,147,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"decidí partir en busca de él con diez y ocho 
hombres, los mejor equipados. En esa expedición encontramos el éxito 
descripto en los «Autos» que envío a vuestra Excelencia, gracias a Dios.» 
La captura de ese francés, que no era sino el semiloco Jean Yari,  renovó el interés por la colonia francesa, y llevó con el tiempo a la ocu-pación final de Tejas. Alonso de León mandó el prisionero al Virrey 
con el capitán Mendiondo, junto con un informe de la expedición y la 
declaración hecha por el prisionero en Monclova. 
«Puede parecer, Señor, que fuese temeraria osadía el haberme arries-gado ",0.0355883,148,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"y lo saludó en su lenguaje natal. El 
hombre le dijo que «era francés» que había vivido en ese sitio algún 
tiempo, congregando a los varios pueblos indios del país, para combatir 
a otros que eran enemigos y rehusaban unirse a él; «que había sido en-viado por Dios para fundar colonias»; que había mandado indios para  llamar al general (¿Alonso de León?) y pedirle que le trajese un religioso 
para verlo. Dió al dicho Agustín seis indios que lo escoltarían hasta 
la ciudad de Caldera... pudiendo servirle de guías.» 
Al enterarse de estos hechos, Alonso de León no perdió tiempo y ",0.0350482,149,Com violência
